resource,hs_code,partner,partner_iso,trade_value_usd,year,data_source
Cobalt,810520,China,CHN,176452.823,2023,UN Comtrade API
Cobalt,810520,China,CHN,3329179.512,2023,UN Comtrade API
Cobalt,810520,China,CHN,1509588.69,2023,UN Comtrade API
Cobalt,810520,China,CHN,5015221.025,2023,UN Comtrade API
Cobalt,810520,China,CHN,176452.823,2023,UN Comtrade API
Cobalt,810520,China,CHN,3329179.512,2023,UN Comtrade API
Cobalt,810520,China,CHN,1509588.69,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,8266699.933,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,5207650.09,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,3059049.842,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,8266699.933,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,5207650.09,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,3059049.842,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4358314.286,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,1235.316,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4357078.97,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4358314.286,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,1235.316,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4357078.97,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,7188839.417,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,5158.234,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,7183681.183,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,7188839.417,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,5158.234,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,7183681.183,2023,UN Comtrade API
Cobalt,810520,USA,USA,15202583.078,2023,UN Comtrade API
Cobalt,810520,USA,USA,13006414.992,2023,UN Comtrade API
Cobalt,810520,USA,USA,1620424.761,2023,UN Comtrade API
Cobalt,810520,USA,USA,575743.325,2023,UN Comtrade API
Cobalt,810520,USA,USA,15191250.445,2023,UN Comtrade API
Cobalt,810520,USA,USA,13006414.992,2023,UN Comtrade API
Cobalt,810520,USA,USA,1609092.128,2023,UN Comtrade API
Cobalt,810520,USA,USA,575743.325,2023,UN Comtrade API
Cobalt,810520,USA,USA,11332.633,2023,UN Comtrade API
Cobalt,810520,USA,USA,11332.633,2023,UN Comtrade API
Cobalt,810520,China,CHN,41974.848,2023,UN Comtrade API
Cobalt,810520,USA,USA,1880152.046,2023,UN Comtrade API
Cobalt,810520,Australia,AUS,746326.202,2023,UN Comtrade API
Cobalt,810520,China,CHN,12167088.68,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,7111308.004,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,2230300.344,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,6923063.462,2023,UN Comtrade API
Cobalt,810520,USA,USA,4172306.362,2023,UN Comtrade API
Cobalt,810520,China,CHN,234623.591,2023,UN Comtrade API
Cobalt,810520,China,CHN,21984.008,2023,UN Comtrade API
Cobalt,810520,China,CHN,151799.269,2023,UN Comtrade API
Cobalt,810520,China,CHN,60840.315,2023,UN Comtrade API
Cobalt,810520,China,CHN,173783.277,2023,UN Comtrade API
Cobalt,810520,China,CHN,21984.008,2023,UN Comtrade API
Cobalt,810520,China,CHN,151799.269,2023,UN Comtrade API
Cobalt,810520,China,CHN,60840.315,2023,UN Comtrade API
Cobalt,810520,China,CHN,60840.315,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,USA,USA,132964.921,2023,UN Comtrade API
Cobalt,810520,USA,USA,56724.509,2023,UN Comtrade API
Cobalt,810520,USA,USA,76240.413,2023,UN Comtrade API
Cobalt,810520,USA,USA,56724.509,2023,UN Comtrade API
Cobalt,810520,USA,USA,56724.509,2023,UN Comtrade API
Cobalt,810520,USA,USA,76240.413,2023,UN Comtrade API
Cobalt,810520,USA,USA,76240.413,2023,UN Comtrade API
Cobalt,810520,USA,USA,1292.012,2023,UN Comtrade API
Cobalt,810520,USA,USA,1292.012,2023,UN Comtrade API
Cobalt,810520,USA,USA,325682.904,2023,UN Comtrade API
Cobalt,810520,USA,USA,325682.904,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,19.625,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,19.625,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,19.625,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,19.625,2023,UN Comtrade API
Cobalt,810520,USA,USA,7653121.925,2023,UN Comtrade API
Cobalt,810520,USA,USA,7653121.925,2023,UN Comtrade API
Cobalt,810520,China,CHN,37504.32,2023,UN Comtrade API
Cobalt,810520,China,CHN,37504.32,2023,UN Comtrade API
Cobalt,810520,China,CHN,37504.32,2023,UN Comtrade API
Cobalt,810520,China,CHN,37504.32,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,6421654.843,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,6421654.843,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,6421654.843,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,6421654.843,2023,UN Comtrade API
Cobalt,810520,USA,USA,512609.199,2023,UN Comtrade API
Cobalt,810520,USA,USA,512609.199,2023,UN Comtrade API
Cobalt,810520,USA,USA,512609.199,2023,UN Comtrade API
Cobalt,810520,USA,USA,512609.199,2023,UN Comtrade API
Cobalt,810520,USA,USA,315.098,2023,UN Comtrade API
Cobalt,810520,USA,USA,315.098,2023,UN Comtrade API
Cobalt,810520,USA,USA,315.098,2023,UN Comtrade API
Cobalt,810520,USA,USA,315.098,2023,UN Comtrade API
Cobalt,810520,China,CHN,42132.666,2023,UN Comtrade API
Cobalt,810520,China,CHN,7009.573,2023,UN Comtrade API
Cobalt,810520,China,CHN,35123.094,2023,UN Comtrade API
Cobalt,810520,China,CHN,3499664.004,2023,UN Comtrade API
Cobalt,810520,China,CHN,170589.161,2023,UN Comtrade API
Cobalt,810520,China,CHN,3329074.843,2023,UN Comtrade API
Cobalt,810520,China,CHN,3499664.004,2023,UN Comtrade API
Cobalt,810520,China,CHN,170589.161,2023,UN Comtrade API
Cobalt,810520,China,CHN,3329074.843,2023,UN Comtrade API
Cobalt,810520,China,CHN,173783.277,2023,UN Comtrade API
Cobalt,810520,China,CHN,21984.008,2023,UN Comtrade API
Cobalt,810520,China,CHN,151799.269,2023,UN Comtrade API
Cobalt,810520,China,CHN,173783.277,2023,UN Comtrade API
Cobalt,810520,China,CHN,21984.008,2023,UN Comtrade API
Cobalt,810520,China,CHN,151799.269,2023,UN Comtrade API
Cobalt,810520,USA,USA,27545.472,2023,UN Comtrade API
Cobalt,810520,USA,USA,27545.472,2023,UN Comtrade API
Cobalt,810520,USA,USA,27545.472,2023,UN Comtrade API
Cobalt,810520,USA,USA,27545.472,2023,UN Comtrade API
Cobalt,810520,China,CHN,48246.008,2023,UN Comtrade API
Cobalt,810520,China,CHN,48246.008,2023,UN Comtrade API
Cobalt,810520,China,CHN,48246.008,2023,UN Comtrade API
Cobalt,810520,China,CHN,48246.008,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,191366.018,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,191366.018,2023,UN Comtrade API
Cobalt,810520,USA,USA,523517.703,2023,UN Comtrade API
Cobalt,810520,USA,USA,56098.386,2023,UN Comtrade API
Cobalt,810520,USA,USA,467419.316,2023,UN Comtrade API
Cobalt,810520,China,CHN,829.906,2023,UN Comtrade API
Cobalt,810520,China,CHN,829.906,2023,UN Comtrade API
Cobalt,810520,China,CHN,829.906,2023,UN Comtrade API
Cobalt,810520,China,CHN,829.906,2023,UN Comtrade API
Cobalt,810520,USA,USA,76240.413,2023,UN Comtrade API
Cobalt,810520,USA,USA,76240.413,2023,UN Comtrade API
Cobalt,810520,USA,USA,76240.413,2023,UN Comtrade API
Cobalt,810520,USA,USA,76240.413,2023,UN Comtrade API
Cobalt,810520,China,CHN,351.078,2023,UN Comtrade API
Cobalt,810520,China,CHN,351.078,2023,UN Comtrade API
Cobalt,810520,China,CHN,1528.608,2023,UN Comtrade API
Cobalt,810520,China,CHN,1528.608,2023,UN Comtrade API
Cobalt,810520,China,CHN,1528.608,2023,UN Comtrade API
Cobalt,810520,China,CHN,1528.608,2023,UN Comtrade API
Cobalt,810520,USA,USA,281.299,2023,UN Comtrade API
Cobalt,810520,USA,USA,281.299,2023,UN Comtrade API
Cobalt,810520,USA,USA,281.299,2023,UN Comtrade API
Cobalt,810520,USA,USA,281.299,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,250096.401,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,250096.401,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,250096.401,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,250096.401,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,5207650.09,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,5207650.09,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,5207650.09,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,5207650.09,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,104973.5,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,104973.5,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,74454.766,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,74454.766,2023,UN Comtrade API
Cobalt,810520,China,CHN,1423838.361,2023,UN Comtrade API
Cobalt,810520,China,CHN,1423838.361,2023,UN Comtrade API
Cobalt,810520,China,CHN,1423838.361,2023,UN Comtrade API
Cobalt,810520,China,CHN,1423838.361,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,2995403.273,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,2995403.273,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,2995403.273,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,2995403.273,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4106982.569,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4106982.569,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4106982.569,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,4106982.569,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,762006.714,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,762006.714,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,762006.714,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,762006.714,2023,UN Comtrade API
Cobalt,810520,China,CHN,60010.408,2023,UN Comtrade API
Cobalt,810520,China,CHN,60010.408,2023,UN Comtrade API
Cobalt,810520,China,CHN,60010.408,2023,UN Comtrade API
Cobalt,810520,China,CHN,60010.408,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,63646.57,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,63646.57,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,63646.57,2023,UN Comtrade API
Cobalt,810520,Morocco,MAR,63646.57,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,4552.024,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,4552.024,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,4552.024,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,4552.024,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,76.824,2023,UN Comtrade API
Cobalt,810520,USA,USA,1839.345,2023,UN Comtrade API
Cobalt,810520,USA,USA,1839.345,2023,UN Comtrade API
Cobalt,810520,China,CHN,662.906,2023,UN Comtrade API
Cobalt,810520,China,CHN,662.906,2023,UN Comtrade API
Cobalt,810520,China,CHN,662.906,2023,UN Comtrade API
Cobalt,810520,China,CHN,662.906,2023,UN Comtrade API
Cobalt,810520,USA,USA,36494.698,2023,UN Comtrade API
Cobalt,810520,USA,USA,906.044,2023,UN Comtrade API
Cobalt,810520,USA,USA,35588.654,2023,UN Comtrade API
Cobalt,810520,USA,USA,36494.698,2023,UN Comtrade API
Cobalt,810520,USA,USA,906.044,2023,UN Comtrade API
Cobalt,810520,USA,USA,35588.654,2023,UN Comtrade API
Cobalt,810520,China,CHN,22.896,2023,UN Comtrade API
Cobalt,810520,China,CHN,22.896,2023,UN Comtrade API
Cobalt,810520,USA,USA,13923958.113,2023,UN Comtrade API
Cobalt,810520,USA,USA,2830348.501,2023,UN Comtrade API
Cobalt,810520,USA,USA,228181.265,2023,UN Comtrade API
Cobalt,810520,USA,USA,10865428.346,2023,UN Comtrade API
Cobalt,810520,China,CHN,3776.817,2023,UN Comtrade API
Cobalt,810520,China,CHN,3672.148,2023,UN Comtrade API
Cobalt,810520,China,CHN,104.669,2023,UN Comtrade API
Cobalt,810520,China,CHN,3776.817,2023,UN Comtrade API
Cobalt,810520,China,CHN,3672.148,2023,UN Comtrade API
Cobalt,810520,China,CHN,104.669,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,1235.316,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,1235.316,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,1235.316,2023,UN Comtrade API
Cobalt,810520,Russian Federation,RUS,1235.316,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,606.21,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,606.21,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,606.21,2023,UN Comtrade API
Cobalt,810520,South Africa,ZAF,606.21,2023,UN Comtrade API
Cobalt,810520,USA,USA,14625337.313,2023,UN Comtrade API
Cobalt,810520,USA,USA,13004912.552,2023,UN Comtrade API
Cobalt,810520,USA,USA,1620424.761,2023,UN Comtrade API
Cobalt,810520,USA,USA,14614004.68,2023,UN Comtrade API
Cobalt,810520,USA,USA,13004912.552,2023,UN Comtrade API
Cobalt,810520,USA,USA,1609092.128,2023,UN Comtrade API
Cobalt,810520,USA,USA,11332.633,2023,UN Comtrade API
Cobalt,810520,USA,USA,11332.633,2023,UN Comtrade API
Cobalt,810520,USA,USA,56724.509,2023,UN Comtrade API
Cobalt,810520,USA,USA,56724.509,2023,UN Comtrade API
Cobalt,810520,USA,USA,56724.509,2023,UN Comtrade API
Cobalt,810520,USA,USA,56724.509,2023,UN Comtrade API
Nickel,260400,USA,USA,7108.79,2023,UN Comtrade API
Nickel,260400,USA,USA,1439.203,2023,UN Comtrade API
Nickel,260400,USA,USA,5669.587,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,100.308,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,100.308,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,100.308,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,100.308,2023,UN Comtrade API
Nickel,260400,China,CHN,289053.008,2023,UN Comtrade API
Nickel,260400,China,CHN,186.442,2023,UN Comtrade API
Nickel,260400,China,CHN,288866.566,2023,UN Comtrade API
Nickel,260400,China,CHN,289053.008,2023,UN Comtrade API
Nickel,260400,China,CHN,186.442,2023,UN Comtrade API
Nickel,260400,China,CHN,288866.566,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,1565.677,2023,UN Comtrade API
Nickel,260400,Australia,AUS,220.579,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,109.208,2023,UN Comtrade API
Nickel,260400,China,CHN,4173.697,2023,UN Comtrade API
Nickel,260400,South Africa,ZAF,1182.908,2023,UN Comtrade API
Nickel,260400,USA,USA,115.696,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,99.218,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,99.218,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,99.218,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,99.218,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,1.09,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,1.09,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,1.09,2023,UN Comtrade API
Nickel,260400,Brazil,BRA,1.09,2023,UN Comtrade API
Nickel,260400,China,CHN,289053.008,2023,UN Comtrade API
Nickel,260400,China,CHN,186.442,2023,UN Comtrade API
Nickel,260400,China,CHN,288866.566,2023,UN Comtrade API
Nickel,260400,China,CHN,289053.008,2023,UN Comtrade API
Nickel,260400,China,CHN,186.442,2023,UN Comtrade API
Nickel,260400,China,CHN,288866.566,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,China,CHN,561.741,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,Indonesia,IDN,1054941.209,2023,UN Comtrade API
Nickel,260400,USA,USA,5669.587,2023,UN Comtrade API
Nickel,260400,USA,USA,5669.587,2023,UN Comtrade API
Nickel,260400,USA,USA,1439.203,2023,UN Comtrade API
Nickel,260400,USA,USA,1439.203,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,282474.106,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,260400,USA,USA,3549.102,2023,UN Comtrade API
Nickel,750210,Australia,AUS,108087896.046,2023,UN Comtrade API
Nickel,750210,Australia,AUS,1113976.877,2023,UN Comtrade API
Nickel,750210,Australia,AUS,106973919.168,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,2676004.889,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,2676004.889,2023,UN Comtrade API
Nickel,750210,China,CHN,3316495.991,2023,UN Comtrade API
Nickel,750210,China,CHN,1619.103,2023,UN Comtrade API
Nickel,750210,China,CHN,3314876.888,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,73865442.518,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,73865442.518,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,56813702.809,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,3216866.077,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,53596836.732,2023,UN Comtrade API
Nickel,750210,USA,USA,366831.024,2023,UN Comtrade API
Nickel,750210,USA,USA,35260.472,2023,UN Comtrade API
Nickel,750210,USA,USA,331570.552,2023,UN Comtrade API
Nickel,750210,Australia,AUS,123378248.697,2023,UN Comtrade API
Nickel,750210,Australia,AUS,123378248.697,2023,UN Comtrade API
Nickel,750210,Australia,AUS,123378248.697,2023,UN Comtrade API
Nickel,750210,Australia,AUS,123378248.697,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,264818.793,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,264818.793,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,264818.793,2023,UN Comtrade API
Nickel,750210,Brazil,BRA,264818.793,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,Chile,CHL,988798.931,2023,UN Comtrade API
Nickel,750210,China,CHN,205276.133,2023,UN Comtrade API
Nickel,750210,China,CHN,2598.197,2023,UN Comtrade API
Nickel,750210,China,CHN,202677.935,2023,UN Comtrade API
Nickel,750210,China,CHN,205276.133,2023,UN Comtrade API
Nickel,750210,China,CHN,2598.197,2023,UN Comtrade API
Nickel,750210,China,CHN,202677.935,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,234547619.984,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,234547619.984,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,234547619.984,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,234547619.984,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,55012129.281,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1078.312,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2236652.21,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,52774398.759,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,55012129.281,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1078.312,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2236652.21,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,52774398.759,2023,UN Comtrade API
Nickel,750210,USA,USA,234812.502,2023,UN Comtrade API
Nickel,750210,USA,USA,234449.43,2023,UN Comtrade API
Nickel,750210,USA,USA,363.072,2023,UN Comtrade API
Nickel,750210,USA,USA,234812.502,2023,UN Comtrade API
Nickel,750210,USA,USA,234449.43,2023,UN Comtrade API
Nickel,750210,USA,USA,363.072,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,80336451.666,2023,UN Comtrade API
Nickel,750210,USA,USA,12230.229,2023,UN Comtrade API
Nickel,750210,Australia,AUS,373047677.797,2023,UN Comtrade API
Nickel,750210,China,CHN,26342405.673,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,112355109.956,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,106802621.508,2023,UN Comtrade API
Nickel,750210,Australia,AUS,60810987.806,2023,UN Comtrade API
Nickel,750210,Australia,AUS,55749081.754,2023,UN Comtrade API
Nickel,750210,Australia,AUS,5061906.052,2023,UN Comtrade API
Nickel,750210,Australia,AUS,55749081.754,2023,UN Comtrade API
Nickel,750210,Australia,AUS,55749081.754,2023,UN Comtrade API
Nickel,750210,Australia,AUS,5061906.052,2023,UN Comtrade API
Nickel,750210,Australia,AUS,5061906.052,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,China,CHN,200.51,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,9658995.386,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,9658995.386,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2071740.908,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2071740.908,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,7587254.478,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,7587254.478,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,12864975.464,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,11058275.034,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1806700.431,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,11058275.034,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,11058275.034,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1806700.431,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1806700.431,2023,UN Comtrade API
Nickel,750210,Australia,AUS,1113976.877,2023,UN Comtrade API
Nickel,750210,Australia,AUS,1113976.877,2023,UN Comtrade API
Nickel,750210,Australia,AUS,19093801.77,2023,UN Comtrade API
Nickel,750210,Australia,AUS,19093801.77,2023,UN Comtrade API
Nickel,750210,Australia,AUS,19093801.77,2023,UN Comtrade API
Nickel,750210,Australia,AUS,19093801.77,2023,UN Comtrade API
Nickel,750210,Australia,AUS,1627872.636,2023,UN Comtrade API
Nickel,750210,Australia,AUS,1627872.636,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,287666.14,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,287666.14,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2455768.678,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,2455768.678,2023,UN Comtrade API
Nickel,750210,China,CHN,199341.601,2023,UN Comtrade API
Nickel,750210,China,CHN,199341.601,2023,UN Comtrade API
Nickel,750210,China,CHN,199341.601,2023,UN Comtrade API
Nickel,750210,China,CHN,199341.601,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11404346.611,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11404346.611,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11404346.611,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,11404346.611,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,8113984.146,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,8113984.146,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,8113984.146,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,8113984.146,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2355976.25,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2355976.25,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2355976.25,2023,UN Comtrade API
Nickel,750210,Russian Federation,RUS,2355976.25,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1333104.775,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1333104.775,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1333104.775,2023,UN Comtrade API
Nickel,750210,South Africa,ZAF,1333104.775,2023,UN Comtrade API
Nickel,750210,China,CHN,1619.103,2023,UN Comtrade API
Nickel,750210,China,CHN,1619.103,2023,UN Comtrade API
Nickel,750210,China,CHN,2598.197,2023,UN Comtrade API
Nickel,750210,China,CHN,2598.197,2023,UN Comtrade API
Nickel,750210,China,CHN,2598.197,2023,UN Comtrade API
Nickel,750210,China,CHN,2598.197,2023,UN Comtrade API
Nickel,750210,USA,USA,3029.958,2023,UN Comtrade API
Nickel,750210,USA,USA,3029.958,2023,UN Comtrade API
Nickel,750210,USA,USA,3029.958,2023,UN Comtrade API
Nickel,750210,USA,USA,3029.958,2023,UN Comtrade API
Nickel,750210,Australia,AUS,2534275.316,2023,UN Comtrade API
Nickel,750210,Australia,AUS,2534275.316,2023,UN Comtrade API
